role,champion_1,champion_2,duel_winrate,duel_games
TOP,Aatrox,Yunara,0.5,2
TOP,Yunara,Aatrox,0.5,2
JUNGLE,Qiyana,Zaahen,0.5,8
JUNGLE,Zaahen,Qiyana,0.5,8
TOP,Aurora,Gangplank,0.3333333333333333,6
TOP,Gangplank,Aurora,0.6666666666666666,6
UTILITY,Vi,Pyke,1.0,1
UTILITY,Pyke,Vi,0.0,1
BOTTOM,Mel,Yasuo,0.5714285714285714,7
BOTTOM,Yasuo,Mel,0.42857142857142855,7
JUNGLE,LeeSin,Diana,0.4883720930232558,43
JUNGLE,Diana,LeeSin,0.5116279069767442,43
TOP,Fiora,Urgot,0.6,5
TOP,Urgot,Fiora,0.4,5
BOTTOM,MissFortune,Draven,0.5333333333333333,15
BOTTOM,Draven,MissFortune,0.4666666666666667,15
JUNGLE,Jax,Viego,0.36363636363636365,11
JUNGLE,Viego,Jax,0.6363636363636364,11
MIDDLE,Ryze,Syndra,0.5098039215686274,51
MIDDLE,Syndra,Ryze,0.49019607843137253,51
BOTTOM,Aphelios,Ziggs,0.25,8
BOTTOM,Ziggs,Aphelios,0.75,8
MIDDLE,Ryze,Quinn,0.3333333333333333,15
MIDDLE,Quinn,Ryze,0.6666666666666666,15
TOP,Irelia,Sett,0.14285714285714285,7
TOP,Sett,Irelia,0.8571428571428571,7
UTILITY,JarvanIV,Pyke,1.0,1
UTILITY,Pyke,JarvanIV,0.0,1
BOTTOM,Heimerdinger,Kaisa,0.6666666666666666,3
BOTTOM,Kaisa,Heimerdinger,0.3333333333333333,3
TOP,Jayce,Yorick,0.42105263157894735,76
TOP,Yorick,Jayce,0.5789473684210527,76
JUNGLE,Ekko,Ambessa,0.5882352941176471,17
JUNGLE,Ambessa,Ekko,0.4117647058823529,17
TOP,Zaahen,Fiora,0.35,20
TOP,Fiora,Zaahen,0.65,20
UTILITY,Leona,Janna,0.46153846153846156,39
UTILITY,Janna,Leona,0.5384615384615384,39
MIDDLE,Orianna,Tristana,0.6666666666666666,9
MIDDLE,Tristana,Orianna,0.3333333333333333,9
TOP,Sion,Malphite,0.6444444444444445,45
TOP,Malphite,Sion,0.35555555555555557,45
JUNGLE,XinZhao,Ekko,0.43478260869565216,23
JUNGLE,Ekko,XinZhao,0.5652173913043478,23
MIDDLE,TwistedFate,Gwen,0.6666666666666666,3
MIDDLE,Gwen,TwistedFate,0.3333333333333333,3
TOP,Riven,Urgot,0.5555555555555556,9
TOP,Urgot,Riven,0.4444444444444444,9
TOP,Zilean,Zaahen,1.0,1
TOP,Zaahen,Zilean,0.0,1
UTILITY,Pantheon,Pyke,0.6896551724137931,29
UTILITY,Pyke,Pantheon,0.3103448275862069,29
BOTTOM,Veigar,Yunara,0.625,8
BOTTOM,Yunara,Veigar,0.375,8
MIDDLE,Yasuo,Ryze,0.6410256410256411,39
MIDDLE,Ryze,Yasuo,0.358974358974359,39
UTILITY,Alistar,Milio,0.625,16
UTILITY,Milio,Alistar,0.375,16
BOTTOM,Draven,Sivir,0.7777777777777778,18
BOTTOM,Sivir,Draven,0.2222222222222222,18
JUNGLE,Fizz,Ekko,0.4,5
JUNGLE,Ekko,Fizz,0.6,5
JUNGLE,Shaco,JarvanIV,0.55,40
JUNGLE,JarvanIV,Shaco,0.45,40
TOP,Darius,Cassiopeia,0.18181818181818182,11
TOP,Cassiopeia,Darius,0.8181818181818182,11
BOTTOM,Seraphine,Yasuo,0.42857142857142855,7
BOTTOM,Yasuo,Seraphine,0.5714285714285714,7
MIDDLE,Yone,Viktor,0.46511627906976744,43
MIDDLE,Viktor,Yone,0.5348837209302325,43
TOP,Kayle,Zaahen,0.6666666666666666,3
TOP,Zaahen,Kayle,0.3333333333333333,3
UTILITY,Alistar,Sylas,0.3,10
UTILITY,Sylas,Alistar,0.7,10
JUNGLE,Olaf,Karthus,0.0,1
JUNGLE,Karthus,Olaf,1.0,1
TOP,Urgot,Jayce,0.6363636363636364,11
TOP,Jayce,Urgot,0.36363636363636365,11
BOTTOM,Jhin,Yunara,0.3565217391304348,115
BOTTOM,Yunara,Jhin,0.6434782608695652,115
JUNGLE,Karthus,Nidalee,0.6666666666666666,6
JUNGLE,Nidalee,Karthus,0.3333333333333333,6
TOP,Jax,Zaahen,0.52,25
TOP,Zaahen,Jax,0.48,25
UTILITY,Karma,Nautilus,0.4521452145214521,303
UTILITY,Nautilus,Karma,0.5478547854785478,303
BOTTOM,Smolder,Zeri,0.46938775510204084,49
BOTTOM,Zeri,Smolder,0.5306122448979592,49
JUNGLE,Zyra,Chogath,0.0,1
JUNGLE,Chogath,Zyra,1.0,1
JUNGLE,XinZhao,Sylas,0.5227272727272727,44
JUNGLE,Sylas,XinZhao,0.4772727272727273,44
MIDDLE,Ekko,Azir,0.4,10
MIDDLE,Azir,Ekko,0.6,10
MIDDLE,Graves,Ryze,0.0,2
MIDDLE,Ryze,Graves,1.0,2
UTILITY,Nidalee,Elise,0.0,2
UTILITY,Elise,Nidalee,1.0,2
BOTTOM,Sivir,Ziggs,0.36363636363636365,11
BOTTOM,Ziggs,Sivir,0.6363636363636364,11
TOP,Cassiopeia,Irelia,0.6842105263157895,19
TOP,Irelia,Cassiopeia,0.3157894736842105,19
MIDDLE,Tristana,Vladimir,0.5,4
MIDDLE,Vladimir,Tristana,0.5,4
TOP,Zaahen,Sylas,0.8,5
TOP,Sylas,Zaahen,0.2,5
JUNGLE,Karthus,DrMundo,0.5,10
JUNGLE,DrMundo,Karthus,0.5,10
MIDDLE,Taliyah,Viktor,0.5217391304347826,23
MIDDLE,Viktor,Taliyah,0.4782608695652174,23
TOP,Zaahen,Rumble,0.3684210526315789,19
TOP,Rumble,Zaahen,0.631578947368421,19
UTILITY,Amumu,Pyke,0.5,4
UTILITY,Pyke,Amumu,0.5,4
BOTTOM,Yunara,Xayah,0.5416666666666666,24
BOTTOM,Xayah,Yunara,0.4583333333333333,24
UTILITY,Neeko,Rakan,0.5277777777777778,36
UTILITY,Rakan,Neeko,0.4722222222222222,36
JUNGLE,Ekko,Sylas,0.5185185185185185,27
JUNGLE,Sylas,Ekko,0.48148148148148145,27
MIDDLE,Mel,Jayce,0.5,6
MIDDLE,Jayce,Mel,0.5,6
JUNGLE,Fizz,Viego,0.5,2
JUNGLE,Viego,Fizz,0.5,2
MIDDLE,Viktor,Ornn,1.0,1
MIDDLE,Ornn,Viktor,0.0,1
TOP,Ambessa,Cassiopeia,0.5,6
TOP,Cassiopeia,Ambessa,0.5,6
UTILITY,Lux,Nautilus,0.5526315789473685,38
UTILITY,Nautilus,Lux,0.4473684210526316,38
BOTTOM,Cassiopeia,KogMaw,0.3333333333333333,3
BOTTOM,KogMaw,Cassiopeia,0.6666666666666666,3
JUNGLE,Nidalee,Fizz,0.0,2
JUNGLE,Fizz,Nidalee,1.0,2
MIDDLE,Yasuo,Irelia,0.7692307692307693,13
MIDDLE,Irelia,Yasuo,0.23076923076923078,13
UTILITY,Zilean,Camille,0.8571428571428571,7
UTILITY,Camille,Zilean,0.14285714285714285,7
JUNGLE,Naafiri,Aatrox,0.5,32
JUNGLE,Aatrox,Naafiri,0.5,32
MIDDLE,Anivia,Cassiopeia,0.5294117647058824,34
MIDDLE,Cassiopeia,Anivia,0.47058823529411764,34
TOP,Ambessa,Gwen,0.625,8
TOP,Gwen,Ambessa,0.375,8
UTILITY,Lulu,Nidalee,0.5,6
UTILITY,Nidalee,Lulu,0.5,6
BOTTOM,Yunara,Draven,0.5932203389830508,59
BOTTOM,Draven,Yunara,0.4067796610169492,59
TOP,Ornn,Darius,0.7333333333333333,15
TOP,Darius,Ornn,0.26666666666666666,15
UTILITY,Soraka,Rakan,0.34782608695652173,23
UTILITY,Rakan,Soraka,0.6521739130434783,23
MIDDLE,Viktor,Sylas,0.34210526315789475,38
MIDDLE,Sylas,Viktor,0.6578947368421053,38
UTILITY,Alistar,Lux,0.42857142857142855,7
UTILITY,Lux,Alistar,0.5714285714285714,7
MIDDLE,Taliyah,Corki,1.0,2
MIDDLE,Corki,Taliyah,0.0,2
BOTTOM,Vayne,Aphelios,0.5714285714285714,14
BOTTOM,Aphelios,Vayne,0.42857142857142855,14
JUNGLE,Sylas,Nunu,0.38461538461538464,26
JUNGLE,Nunu,Sylas,0.6153846153846154,26
MIDDLE,Syndra,Corki,0.25,4
MIDDLE,Corki,Syndra,0.75,4
TOP,Zaahen,Teemo,0.625,8
TOP,Teemo,Zaahen,0.375,8
JUNGLE,Aatrox,Hecarim,0.6363636363636364,22
JUNGLE,Hecarim,Aatrox,0.36363636363636365,22
MIDDLE,Ryze,Ekko,0.5106382978723404,47
MIDDLE,Ekko,Ryze,0.48936170212765956,47
TOP,Zaahen,Aurora,0.7,10
TOP,Aurora,Zaahen,0.3,10
UTILITY,Alistar,Lulu,0.4745762711864407,59
UTILITY,Lulu,Alistar,0.5254237288135594,59
JUNGLE,Jax,Aatrox,0.75,4
JUNGLE,Aatrox,Jax,0.25,4
MIDDLE,Jayce,Neeko,1.0,2
MIDDLE,Neeko,Jayce,0.0,2
MIDDLE,Leblanc,Hwei,0.3684210526315789,19
MIDDLE,Hwei,Leblanc,0.631578947368421,19
JUNGLE,MonkeyKing,Ambessa,0.5,14
JUNGLE,Ambessa,MonkeyKing,0.5,14
MIDDLE,Vayne,Xerath,0.5,2
MIDDLE,Xerath,Vayne,0.5,2
JUNGLE,Ambessa,Qiyana,0.32142857142857145,28
JUNGLE,Qiyana,Ambessa,0.6785714285714286,28
MIDDLE,Hwei,Vladimir,0.4166666666666667,12
MIDDLE,Vladimir,Hwei,0.5833333333333334,12
BOTTOM,Kaisa,Samira,0.48148148148148145,27
BOTTOM,Samira,Kaisa,0.5185185185185185,27
MIDDLE,Qiyana,Mel,0.5,12
MIDDLE,Mel,Qiyana,0.5,12
TOP,Quinn,Kennen,0.6666666666666666,3
TOP,Kennen,Quinn,0.3333333333333333,3
UTILITY,Pantheon,Leona,0.23529411764705882,17
UTILITY,Leona,Pantheon,0.7647058823529411,17
BOTTOM,Zyra,Seraphine,0.2,5
BOTTOM,Seraphine,Zyra,0.8,5
TOP,Jayce,Naafiri,0.5,2
TOP,Naafiri,Jayce,0.5,2
BOTTOM,Corki,Sivir,0.7647058823529411,17
BOTTOM,Sivir,Corki,0.23529411764705882,17
MIDDLE,Ekko,Katarina,0.3793103448275862,29
MIDDLE,Katarina,Ekko,0.6206896551724138,29
TOP,KSante,Aatrox,0.46153846153846156,26
TOP,Aatrox,KSante,0.5384615384615384,26
MIDDLE,Neeko,Sylas,0.4,5
MIDDLE,Sylas,Neeko,0.6,5
TOP,Malphite,Tryndamere,0.3181818181818182,22
TOP,Tryndamere,Malphite,0.6818181818181818,22
BOTTOM,Kaisa,Quinn,0.5,2
BOTTOM,Quinn,Kaisa,0.5,2
JUNGLE,Aatrox,Diana,0.46153846153846156,13
JUNGLE,Diana,Aatrox,0.5384615384615384,13
MIDDLE,Mel,Naafiri,0.0,2
MIDDLE,Naafiri,Mel,1.0,2
TOP,Aurora,Akshan,0.25,4
TOP,Akshan,Aurora,0.75,4
JUNGLE,Jayce,Nunu,0.875,8
JUNGLE,Nunu,Jayce,0.125,8
TOP,Udyr,Malphite,1.0,2
TOP,Malphite,Udyr,0.0,2
BOTTOM,Karthus,Aphelios,0.6,10
BOTTOM,Aphelios,Karthus,0.4,10
MIDDLE,Ambessa,Sion,1.0,2
MIDDLE,Sion,Ambessa,0.0,2
TOP,Jayce,Renekton,0.4411764705882353,34
TOP,Renekton,Jayce,0.5588235294117647,34
UTILITY,Lux,Nunu,0.5,2
UTILITY,Nunu,Lux,0.5,2
JUNGLE,Aatrox,Ekko,0.4444444444444444,9
JUNGLE,Ekko,Aatrox,0.5555555555555556,9
JUNGLE,Ambessa,Diana,0.6666666666666666,15
JUNGLE,Diana,Ambessa,0.3333333333333333,15
TOP,Jax,Shen,0.6,15
TOP,Shen,Jax,0.4,15
UTILITY,Galio,Soraka,0.8333333333333334,6
UTILITY,Soraka,Galio,0.16666666666666666,6
MIDDLE,Zoe,Yasuo,0.6111111111111112,18
MIDDLE,Yasuo,Zoe,0.3888888888888889,18
TOP,Tryndamere,Rumble,0.5454545454545454,11
TOP,Rumble,Tryndamere,0.45454545454545453,11
BOTTOM,Jhin,Aphelios,0.45161290322580644,31
BOTTOM,Aphelios,Jhin,0.5483870967741935,31
JUNGLE,Aatrox,Ivern,0.2,10
JUNGLE,Ivern,Aatrox,0.8,10
TOP,KSante,Garen,0.5,40
TOP,Garen,KSante,0.5,40
UTILITY,Sylas,Nautilus,0.42105263157894735,19
UTILITY,Nautilus,Sylas,0.5789473684210527,19
JUNGLE,Hecarim,JarvanIV,0.5344827586206896,58
JUNGLE,JarvanIV,Hecarim,0.46551724137931033,58
TOP,Rumble,Gwen,0.8,5
TOP,Gwen,Rumble,0.2,5
JUNGLE,Rengar,Sylas,0.47619047619047616,21
JUNGLE,Sylas,Rengar,0.5238095238095238,21
MIDDLE,Gwen,Zilean,0.0,1
MIDDLE,Zilean,Gwen,1.0,1
TOP,Mordekaiser,Jax,0.5,8
TOP,Jax,Mordekaiser,0.5,8
UTILITY,Karma,Poppy,0.3125,16
UTILITY,Poppy,Karma,0.6875,16
JUNGLE,Malphite,JarvanIV,0.5,4
JUNGLE,JarvanIV,Malphite,0.5,4
TOP,Ornn,Swain,0.0,2
TOP,Swain,Ornn,1.0,2
UTILITY,Zoe,Nami,0.29411764705882354,17
UTILITY,Nami,Zoe,0.7058823529411765,17
MIDDLE,LeeSin,Aurora,0.0,1
MIDDLE,Aurora,LeeSin,1.0,1
MIDDLE,Taliyah,Ekko,0.625,24
MIDDLE,Ekko,Taliyah,0.375,24
TOP,Nasus,Olaf,0.0,2
TOP,Olaf,Nasus,1.0,2
BOTTOM,Tristana,Yunara,0.4444444444444444,63
BOTTOM,Yunara,Tristana,0.5555555555555556,63
JUNGLE,Ekko,Kayn,0.3,10
JUNGLE,Kayn,Ekko,0.7,10
MIDDLE,Katarina,Ryze,0.5142857142857142,35
MIDDLE,Ryze,Katarina,0.4857142857142857,35
UTILITY,Zilean,Pantheon,0.5454545454545454,11
UTILITY,Pantheon,Zilean,0.45454545454545453,11
BOTTOM,Kalista,Tristana,0.5806451612903226,31
BOTTOM,Tristana,Kalista,0.41935483870967744,31
MIDDLE,Zed,Orianna,0.45454545454545453,33
MIDDLE,Orianna,Zed,0.5454545454545454,33
TOP,Rumble,Yasuo,0.6,5
TOP,Yasuo,Rumble,0.4,5
BOTTOM,Zeri,AurelionSol,0.5454545454545454,11
BOTTOM,AurelionSol,Zeri,0.45454545454545453,11
JUNGLE,Naafiri,Khazix,0.6097560975609756,41
JUNGLE,Khazix,Naafiri,0.3902439024390244,41
MIDDLE,Zoe,Tristana,0.0,4
MIDDLE,Tristana,Zoe,1.0,4
TOP,Aatrox,Nidalee,0.5,2
TOP,Nidalee,Aatrox,0.5,2
JUNGLE,Talon,Jayce,0.2727272727272727,11
JUNGLE,Jayce,Talon,0.7272727272727273,11
UTILITY,Pyke,Elise,0.5555555555555556,18
UTILITY,Elise,Pyke,0.4444444444444444,18
MIDDLE,Jayce,Taliyah,0.4444444444444444,9
MIDDLE,Taliyah,Jayce,0.5555555555555556,9
TOP,Akali,Zaahen,0.375,8
TOP,Zaahen,Akali,0.625,8
UTILITY,Leblanc,Senna,0.375,8
UTILITY,Senna,Leblanc,0.625,8
JUNGLE,Udyr,Skarner,0.3333333333333333,9
JUNGLE,Skarner,Udyr,0.6666666666666666,9
TOP,Zaahen,Illaoi,0.25,4
TOP,Illaoi,Zaahen,0.75,4
JUNGLE,Malphite,XinZhao,0.6666666666666666,3
JUNGLE,XinZhao,Malphite,0.3333333333333333,3
TOP,Kennen,Gragas,0.5714285714285714,7
TOP,Gragas,Kennen,0.42857142857142855,7
BOTTOM,Yunara,Ziggs,0.6818181818181818,22
BOTTOM,Ziggs,Yunara,0.3181818181818182,22
JUNGLE,RekSai,Zaahen,0.5,18
JUNGLE,Zaahen,RekSai,0.5,18
UTILITY,Karma,Taric,0.4583333333333333,24
UTILITY,Taric,Karma,0.5416666666666666,24
JUNGLE,Qiyana,Elise,0.6,10
JUNGLE,Elise,Qiyana,0.4,10
MIDDLE,Malzahar,Cassiopeia,0.2,5
MIDDLE,Cassiopeia,Malzahar,0.8,5
UTILITY,Leona,Yuumi,0.8,5
UTILITY,Yuumi,Leona,0.2,5
MIDDLE,Azir,Corki,0.5,4
MIDDLE,Corki,Azir,0.5,4
UTILITY,Neeko,Lux,0.7777777777777778,9
UTILITY,Lux,Neeko,0.2222222222222222,9
BOTTOM,Malzahar,MissFortune,0.0,1
BOTTOM,MissFortune,Malzahar,1.0,1
JUNGLE,Naafiri,Jayce,0.35714285714285715,14
JUNGLE,Jayce,Naafiri,0.6428571428571429,14
MIDDLE,Kennen,Veigar,0.0,2
MIDDLE,Veigar,Kennen,1.0,2
JUNGLE,Ambessa,Sylas,0.3793103448275862,29
JUNGLE,Sylas,Ambessa,0.6206896551724138,29
TOP,Jax,Irelia,0.6666666666666666,18
TOP,Irelia,Jax,0.3333333333333333,18
UTILITY,Shaco,Velkoz,0.3333333333333333,3
UTILITY,Velkoz,Shaco,0.6666666666666666,3
BOTTOM,AurelionSol,Aphelios,0.5454545454545454,11
BOTTOM,Aphelios,AurelionSol,0.45454545454545453,11
MIDDLE,Anivia,Viktor,0.5945945945945946,37
MIDDLE,Viktor,Anivia,0.40540540540540543,37
TOP,Zaahen,Vayne,0.2857142857142857,28
TOP,Vayne,Zaahen,0.7142857142857143,28
UTILITY,Karma,Riven,1.0,1
UTILITY,Riven,Karma,0.0,1
MIDDLE,Karma,Cassiopeia,0.0,1
MIDDLE,Cassiopeia,Karma,1.0,1
TOP,Akali,Darius,0.0,7
TOP,Darius,Akali,1.0,7
UTILITY,Thresh,Milio,0.4,30
UTILITY,Milio,Thresh,0.6,30
BOTTOM,Tristana,Aphelios,0.5238095238095238,21
BOTTOM,Aphelios,Tristana,0.47619047619047616,21
JUNGLE,Zyra,LeeSin,0.5,14
JUNGLE,LeeSin,Zyra,0.5,14
MIDDLE,Zed,Ryze,0.6521739130434783,23
MIDDLE,Ryze,Zed,0.34782608695652173,23
BOTTOM,Samira,Smolder,0.4473684210526316,38
BOTTOM,Smolder,Samira,0.5526315789473685,38
JUNGLE,Zed,Hecarim,0.6,10
JUNGLE,Hecarim,Zed,0.4,10
TOP,Ryze,Yorick,0.6666666666666666,3
TOP,Yorick,Ryze,0.3333333333333333,3
BOTTOM,MissFortune,KogMaw,0.5555555555555556,9
BOTTOM,KogMaw,MissFortune,0.4444444444444444,9
JUNGLE,Hecarim,MonkeyKing,0.4375,16
JUNGLE,MonkeyKing,Hecarim,0.5625,16
TOP,Sylas,Kennen,0.4,5
TOP,Kennen,Sylas,0.6,5
BOTTOM,Kayle,Veigar,0.0,1
BOTTOM,Veigar,Kayle,1.0,1
MIDDLE,Orianna,Ahri,0.4470588235294118,85
MIDDLE,Ahri,Orianna,0.5529411764705883,85
TOP,Tryndamere,Cassiopeia,0.3333333333333333,6
TOP,Cassiopeia,Tryndamere,0.6666666666666666,6
TOP,Yorick,Zaahen,0.75,4
TOP,Zaahen,Yorick,0.25,4
TOP,Ambessa,Kayn,0.0,1
TOP,Kayn,Ambessa,1.0,1
BOTTOM,Varus,Zilean,0.6666666666666666,3
BOTTOM,Zilean,Varus,0.3333333333333333,3
JUNGLE,Qiyana,JarvanIV,0.5365853658536586,41
JUNGLE,JarvanIV,Qiyana,0.4634146341463415,41
TOP,Yorick,Zeri,0.0,1
TOP,Zeri,Yorick,1.0,1
JUNGLE,Ambessa,Zaahen,0.43478260869565216,23
JUNGLE,Zaahen,Ambessa,0.5652173913043478,23
TOP,Jax,Swain,0.6,5
TOP,Swain,Jax,0.4,5
UTILITY,Sylas,Shaco,0.3333333333333333,3
UTILITY,Shaco,Sylas,0.6666666666666666,3
BOTTOM,Ashe,Nilah,0.25,8
BOTTOM,Nilah,Ashe,0.75,8
MIDDLE,Ryze,Zoe,0.3888888888888889,18
MIDDLE,Zoe,Ryze,0.6111111111111112,18
TOP,Yasuo,Yone,0.5294117647058824,17
TOP,Yone,Yasuo,0.47058823529411764,17
UTILITY,Lulu,Blitzcrank,0.45652173913043476,46
UTILITY,Blitzcrank,Lulu,0.5434782608695652,46
JUNGLE,JarvanIV,Belveth,0.5789473684210527,19
JUNGLE,Belveth,JarvanIV,0.42105263157894735,19
BOTTOM,Sivir,Chogath,0.0,1
BOTTOM,Chogath,Sivir,1.0,1
JUNGLE,Aatrox,Qiyana,0.5,14
JUNGLE,Qiyana,Aatrox,0.5,14
TOP,Swain,Fiora,0.25,4
TOP,Fiora,Swain,0.75,4
UTILITY,Elise,Braum,0.38461538461538464,13
UTILITY,Braum,Elise,0.6153846153846154,13
BOTTOM,Swain,Ashe,0.48,25
BOTTOM,Ashe,Swain,0.52,25
JUNGLE,Jayce,LeeSin,0.5161290322580645,31
JUNGLE,LeeSin,Jayce,0.4838709677419355,31
TOP,Corki,Kennen,0.0,2
TOP,Kennen,Corki,1.0,2
MIDDLE,Mel,Anivia,0.5,14
MIDDLE,Anivia,Mel,0.5,14
UTILITY,Janna,Ashe,0.4,5
UTILITY,Ashe,Janna,0.6,5
JUNGLE,Poppy,Qiyana,0.3333333333333333,3
JUNGLE,Qiyana,Poppy,0.6666666666666666,3
MIDDLE,Zilean,Orianna,0.2857142857142857,7
MIDDLE,Orianna,Zilean,0.7142857142857143,7
BOTTOM,Zyra,Jayce,1.0,1
BOTTOM,Jayce,Zyra,0.0,1
TOP,Zaahen,Sion,0.525,40
TOP,Sion,Zaahen,0.475,40
BOTTOM,Corki,Zyra,0.0,4
BOTTOM,Zyra,Corki,1.0,4
MIDDLE,Galio,Mel,0.625,8
MIDDLE,Mel,Galio,0.375,8
BOTTOM,Ziggs,Tristana,0.5714285714285714,7
BOTTOM,Tristana,Ziggs,0.42857142857142855,7
TOP,Ambessa,Illaoi,0.3333333333333333,6
TOP,Illaoi,Ambessa,0.6666666666666666,6
BOTTOM,Pantheon,MissFortune,1.0,2
BOTTOM,MissFortune,Pantheon,0.0,2
MIDDLE,Corki,Yone,0.5,4
MIDDLE,Yone,Corki,0.5,4
MIDDLE,KSante,Akali,0.5,2
MIDDLE,Akali,KSante,0.5,2
BOTTOM,Vayne,Jhin,0.4583333333333333,24
BOTTOM,Jhin,Vayne,0.5416666666666666,24
MIDDLE,AurelionSol,Yone,0.7272727272727273,11
MIDDLE,Yone,AurelionSol,0.2727272727272727,11
TOP,Jax,Teemo,0.5,10
TOP,Teemo,Jax,0.5,10
BOTTOM,Aphelios,Corki,0.42857142857142855,21
BOTTOM,Corki,Aphelios,0.5714285714285714,21
JUNGLE,Riven,Ekko,0.2,5
JUNGLE,Ekko,Riven,0.8,5
MIDDLE,Orianna,Irelia,0.26666666666666666,15
MIDDLE,Irelia,Orianna,0.7333333333333333,15
TOP,Galio,Elise,0.0,2
TOP,Elise,Galio,1.0,2
BOTTOM,AurelionSol,Corki,0.4583333333333333,24
BOTTOM,Corki,AurelionSol,0.5416666666666666,24
JUNGLE,Ekko,Ivern,0.4166666666666667,12
JUNGLE,Ivern,Ekko,0.5833333333333334,12
MIDDLE,Orianna,Ryze,0.5185185185185185,54
MIDDLE,Ryze,Orianna,0.48148148148148145,54
TOP,Zaahen,Renekton,0.6666666666666666,15
TOP,Renekton,Zaahen,0.3333333333333333,15
BOTTOM,Zeri,Aphelios,0.5588235294117647,34
BOTTOM,Aphelios,Zeri,0.4411764705882353,34
JUNGLE,Jayce,Viego,0.375,24
JUNGLE,Viego,Jayce,0.625,24
MIDDLE,Fizz,Ekko,0.45454545454545453,11
MIDDLE,Ekko,Fizz,0.5454545454545454,11
MIDDLE,Viktor,Syndra,0.4444444444444444,63
MIDDLE,Syndra,Viktor,0.5555555555555556,63
TOP,Sion,Yasuo,0.30434782608695654,23
TOP,Yasuo,Sion,0.6956521739130435,23
BOTTOM,Draven,Jhin,0.5111111111111111,45
BOTTOM,Jhin,Draven,0.4888888888888889,45
JUNGLE,Elise,Shyvana,0.4,5
JUNGLE,Shyvana,Elise,0.6,5
TOP,Camille,Riven,0.5,14
TOP,Riven,Camille,0.5,14
UTILITY,Nami,Milio,0.5087719298245614,57
UTILITY,Milio,Nami,0.49122807017543857,57
BOTTOM,Mel,Jhin,0.48717948717948717,39
BOTTOM,Jhin,Mel,0.5128205128205128,39
MIDDLE,Syndra,Karthus,1.0,1
MIDDLE,Karthus,Syndra,0.0,1
BOTTOM,Aphelios,Mel,0.625,8
BOTTOM,Mel,Aphelios,0.375,8
MIDDLE,Lulu,Akshan,1.0,1
MIDDLE,Akshan,Lulu,0.0,1
TOP,Gragas,Yorick,0.625,8
TOP,Yorick,Gragas,0.375,8
MIDDLE,Akshan,Zaahen,0.5,2
MIDDLE,Zaahen,Akshan,0.5,2
TOP,Ivern,Kled,0.0,1
TOP,Kled,Ivern,1.0,1
UTILITY,Bard,Milio,0.574468085106383,47
UTILITY,Milio,Bard,0.425531914893617,47
BOTTOM,Corki,Anivia,0.5,4
BOTTOM,Anivia,Corki,0.5,4
TOP,Ekko,Zaahen,0.0,3
TOP,Zaahen,Ekko,1.0,3
UTILITY,Nami,Ivern,0.0,2
UTILITY,Ivern,Nami,1.0,2
BOTTOM,Samira,Jinx,0.35714285714285715,14
BOTTOM,Jinx,Samira,0.6428571428571429,14
UTILITY,Soraka,Nami,0.4852941176470588,68
UTILITY,Nami,Soraka,0.5147058823529411,68
BOTTOM,Ashe,Yunara,0.5514018691588785,107
BOTTOM,Yunara,Ashe,0.4485981308411215,107
MIDDLE,Zed,Karma,1.0,1
MIDDLE,Karma,Zed,0.0,1
UTILITY,Milio,Neeko,0.25,12
UTILITY,Neeko,Milio,0.75,12
JUNGLE,DrMundo,Ekko,0.5,10
JUNGLE,Ekko,DrMundo,0.5,10
JUNGLE,Ambessa,Ivern,0.6428571428571429,14
JUNGLE,Ivern,Ambessa,0.35714285714285715,14
UTILITY,Thresh,Karma,0.53125,96
UTILITY,Karma,Thresh,0.46875,96
TOP,Aurora,Sylas,0.2222222222222222,9
TOP,Sylas,Aurora,0.7777777777777778,9
BOTTOM,Tristana,Vayne,0.36363636363636365,11
BOTTOM,Vayne,Tristana,0.6363636363636364,11
JUNGLE,Nunu,RekSai,0.34782608695652173,23
JUNGLE,RekSai,Nunu,0.6521739130434783,23
MIDDLE,Orianna,Mel,0.09090909090909091,11
MIDDLE,Mel,Orianna,0.9090909090909091,11
TOP,KSante,Ekko,0.0,2
TOP,Ekko,KSante,1.0,2
JUNGLE,JarvanIV,Diana,0.6176470588235294,34
JUNGLE,Diana,JarvanIV,0.38235294117647056,34
MIDDLE,Akali,Cassiopeia,0.6111111111111112,18
MIDDLE,Cassiopeia,Akali,0.3888888888888889,18
TOP,Naafiri,Renekton,0.6666666666666666,3
TOP,Renekton,Naafiri,0.3333333333333333,3
UTILITY,Nami,Pantheon,0.45454545454545453,22
UTILITY,Pantheon,Nami,0.5454545454545454,22
BOTTOM,Zilean,Ezreal,0.2222222222222222,9
BOTTOM,Ezreal,Zilean,0.7777777777777778,9
JUNGLE,Hecarim,LeeSin,0.5660377358490566,53
JUNGLE,LeeSin,Hecarim,0.4339622641509434,53
MIDDLE,Sion,Azir,0.6666666666666666,6
MIDDLE,Azir,Sion,0.3333333333333333,6
TOP,Akali,KSante,0.3333333333333333,9
TOP,KSante,Akali,0.6666666666666666,9
TOP,Swain,Shen,0.0,2
TOP,Shen,Swain,1.0,2
UTILITY,Lux,Taric,0.1111111111111111,9
UTILITY,Taric,Lux,0.8888888888888888,9
BOTTOM,Jhin,Xayah,0.5555555555555556,18
BOTTOM,Xayah,Jhin,0.4444444444444444,18
